PalletID,Action,PalletStatus,PackSize,Amount,LotNo,MaterialCode,NameThai,ProductType,Model,Profile,Curve,Color,Coat,ProductClass,StampDateTime,FromLocationType,FromLocationCode,FromLocationName,FromRowNo,FromColNo,FromFloorNo,ToLocationType,ToLocationCode,ToLocationName,ToRowNo,ToColNo,ToFloorNo,UserCreate,UserCreateCode,PlantCode
LP26041000001708,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001750,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003439,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003534,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP25091000009053,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007730,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007757,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007764,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007777,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001707,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001713,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001714,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007778,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007787,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007796,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001719,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001736,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001738,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001783,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003493,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003528,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001692,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001702,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001739,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001740,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001748,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001763,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001784,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003479,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003503,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003506,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP24101000000070,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB00060010005CCO,แผ่นปิดรอยต่อซี-โค่ ขนาด 28 ซม. x 40 ซม.,ACCESSORIES,ACCESSORIES,แผ่นปิดรอยต่อ,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007719,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007742,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007775,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001725,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003458,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003478,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003497,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007798,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001690,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001698,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001717,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001735,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001775,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003457,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003468,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003483,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001773,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003486,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003533,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003536,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007715,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007797,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001704,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003538,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007739,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:40,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001701,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001746,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001747,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001752,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001762,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001770,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001778,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003492,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003529,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:40,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
